user_id,playlist_id,num_of_musics,num_of_musics_with_mbid,danceability,gender,genre_dortmund,genre_electronic,genre_rosamerica,genre_tzanetakis,ismir04_rhythm,mood_acoustic,mood_aggressive,mood_electronic,mood_happy,mood_party,mood_relaxed,mood_sad,moods_mirex,timbre,tonal_atonal,voice_instrumental
6978,15625,14,6,"[('danceable', 3), ('not_danceable', 3)]","[('female', 5), ('male', 1)]","[('electronic', 5), ('blues', 1)]","[('ambient', 5), ('trance', 1)]","[('rhy', 3), ('dan', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 6)]","[('Tango', 3), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 5), ('not_electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 4), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 5), ('Cluster2', 1)]","[('dark', 3), ('bright', 3)]","[('atonal', 5), ('tonal', 1)]","[('instrumental', 6)]"
17454,17247,7,6,"[('not_danceable', 6)]","[('male', 3), ('female', 3)]","[('electronic', 6)]","[('trance', 4), ('ambient', 2)]","[('roc', 6)]","[('jaz', 6)]","[('ChaChaCha', 3), ('VienneseWaltz', 1), ('Rumba-American', 1), ('Waltz', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 3), ('aggressive', 3)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 6)]","[('party', 3), ('not_party', 3)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 6)]","[('Cluster5', 6)]","[('dark', 6)]","[('atonal', 6)]","[('voice', 4), ('instrumental', 2)]"
5102,5212,13,6,"[('danceable', 3), ('not_danceable', 3)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 3), ('trance', 2), ('house', 1)]","[('pop', 4), ('rhy', 1), ('roc', 1)]","[('jaz', 6)]","[('VienneseWaltz', 3), ('Tango', 2), ('ChaChaCha', 1)]","[('acoustic', 3), ('not_acoustic', 3)]","[('not_aggressive', 5), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 3), ('sad', 3)]","[('Cluster3', 3), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 4), ('voice', 2)]"
5799,3966,10,7,"[('not_danceable', 6), ('danceable', 1)]","[('female', 4), ('male', 3)]","[('electronic', 5), ('rock', 1), ('folkcountry', 1)]","[('ambient', 6), ('trance', 1)]","[('roc', 4), ('rhy', 2), ('cla', 1)]","[('jaz', 6), ('cla', 1)]","[('VienneseWaltz', 3), ('Tango', 3), ('ChaChaCha', 1)]","[('acoustic', 4), ('not_acoustic', 3)]","[('not_aggressive', 5), ('aggressive', 2)]","[('not_electronic', 5), ('electronic', 2)]","[('not_happy', 4), ('happy', 3)]","[('not_party', 5), ('party', 2)]","[('relaxed', 5), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2), ('Cluster2', 1), ('Cluster1', 1)]","[('bright', 4), ('dark', 3)]","[('tonal', 5), ('atonal', 2)]","[('voice', 4), ('instrumental', 3)]"
14376,16709,9,5,"[('not_danceable', 5)]","[('female', 3), ('male', 2)]","[('electronic', 4), ('alternative', 1)]","[('ambient', 5)]","[('rhy', 3), ('cla', 1), ('pop', 1)]","[('jaz', 3), ('hip', 1), ('roc', 1)]","[('Waltz', 2), ('Tango', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster3', 3), ('Cluster5', 2)]","[('dark', 4), ('bright', 1)]","[('atonal', 5)]","[('instrumental', 4), ('voice', 1)]"
9515,18095,13,6,"[('not_danceable', 4), ('danceable', 2)]","[('male', 3), ('female', 3)]","[('electronic', 6)]","[('ambient', 5), ('trance', 1)]","[('jaz', 3), ('rhy', 1), ('roc', 1), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('Tango', 2), ('ChaChaCha', 2)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 4), ('Cluster3', 2)]","[('bright', 5), ('dark', 1)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 3), ('voice', 3)]"
272,9808,9,5,"[('danceable', 3), ('not_danceable', 2)]","[('male', 4), ('female', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('roc', 3), ('pop', 2)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('Tango', 2), ('ChaChaCha', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('not_happy', 3), ('happy', 2)]","[('party', 4), ('not_party', 1)]","[('not_relaxed', 4), ('relaxed', 1)]","[('not_sad', 5)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster4', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('instrumental', 3), ('voice', 2)]"
24751,27448,14,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 6)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 5), ('house', 1)]","[('hip', 2), ('rhy', 2), ('roc', 1), ('pop', 1)]","[('jaz', 6)]","[('ChaChaCha', 3), ('Tango', 2), ('Samba', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 2)]","[('Cluster5', 3), ('Cluster2', 2), ('Cluster4', 1)]","[('dark', 3), ('bright', 3)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 4), ('voice', 2)]"
4476,10934,10,8,"[('not_danceable', 6), ('danceable', 2)]","[('male', 4), ('female', 4)]","[('electronic', 4), ('alternative', 2), ('rock', 2)]","[('ambient', 5), ('trance', 3)]","[('roc', 5), ('rhy', 2), ('jaz', 1)]","[('jaz', 6), ('hip', 1), ('roc', 1)]","[('ChaChaCha', 4), ('Rumba-American', 2), ('Waltz', 1), ('Tango', 1)]","[('not_acoustic', 8)]","[('not_aggressive', 4), ('aggressive', 4)]","[('electronic', 4), ('not_electronic', 4)]","[('not_happy', 6), ('happy', 2)]","[('not_party', 6), ('party', 2)]","[('not_relaxed', 4), ('relaxed', 4)]","[('not_sad', 6), ('sad', 2)]","[('Cluster5', 8)]","[('dark', 6), ('bright', 2)]","[('atonal', 5), ('tonal', 3)]","[('instrumental', 4), ('voice', 4)]"
24383,26802,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('male', 3), ('female', 2)]","[('electronic', 4), ('rock', 1)]","[('ambient', 4), ('techno', 1)]","[('rhy', 2), ('hip', 1), ('roc', 1), ('cla', 1)]","[('jaz', 5)]","[('ChaChaCha', 2), ('VienneseWaltz', 1), ('Rumba-International', 1), ('Tango', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('not_electronic', 4), ('electronic', 1)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 5)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 2), ('Cluster2', 1), ('Cluster3', 1), ('Cluster1', 1)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('instrumental', 4), ('voice', 1)]"
3885,9201,8,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('ambient', 6)]","[('pop', 4), ('rhy', 2)]","[('jaz', 6)]","[('Rumba-American', 3), ('Tango', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 4), ('happy', 2)]","[('not_party', 6)]","[('relaxed', 5), ('not_relaxed', 1)]","[('not_sad', 6)]","[('Cluster5', 4), ('Cluster2', 2)]","[('dark', 3), ('bright', 3)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 3), ('voice', 3)]"
6716,17101,10,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 3), ('male', 2)]","[('electronic', 4), ('alternative', 1)]","[('trance', 3), ('ambient', 2)]","[('roc', 3), ('hip', 2)]","[('jaz', 5)]","[('Tango', 2), ('Rumba-American', 1), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('party', 3), ('not_party', 2)]","[('not_relaxed', 3), ('relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 5)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
24104,31312,7,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 5), ('male', 1)]","[('electronic', 6)]","[('trance', 3), ('ambient', 2), ('house', 1)]","[('pop', 4), ('hip', 2)]","[('jaz', 6)]","[('Tango', 2), ('ChaChaCha', 2), ('Rumba-American', 1), ('Samba', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 4), ('aggressive', 2)]","[('electronic', 6)]","[('happy', 4), ('not_happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 6)]","[('not_sad', 6)]","[('Cluster5', 6)]","[('dark', 5), ('bright', 1)]","[('atonal', 6)]","[('instrumental', 4), ('voice', 2)]"
19037,18856,12,7,"[('not_danceable', 6), ('danceable', 1)]","[('male', 5), ('female', 2)]","[('electronic', 5), ('rock', 2)]","[('trance', 5), ('dnb', 2)]","[('roc', 6), ('pop', 1)]","[('jaz', 6), ('met', 1)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Jive', 1), ('Rumba-American', 1), ('Tango', 1)]","[('not_acoustic', 7)]","[('aggressive', 6), ('not_aggressive', 1)]","[('electronic', 4), ('not_electronic', 3)]","[('happy', 4), ('not_happy', 3)]","[('party', 5), ('not_party', 2)]","[('not_relaxed', 5), ('relaxed', 2)]","[('not_sad', 7)]","[('Cluster5', 6), ('Cluster1', 1)]","[('dark', 6), ('bright', 1)]","[('tonal', 5), ('atonal', 2)]","[('voice', 6), ('instrumental', 1)]"
26629,31798,15,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 4), ('house', 1)]","[('rhy', 2), ('hip', 1), ('dan', 1), ('jaz', 1)]","[('jaz', 4), ('pop', 1)]","[('Tango', 4), ('ChaChaCha', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 4), ('party', 1)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2)]","[('bright', 5)]","[('atonal', 3), ('tonal', 2)]","[('instrumental', 4), ('voice', 1)]"
3941,2651,9,6,"[('danceable', 5), ('not_danceable', 1)]","[('female', 5), ('male', 1)]","[('electronic', 5), ('alternative', 1)]","[('trance', 4), ('ambient', 2)]","[('roc', 4), ('rhy', 1), ('dan', 1)]","[('jaz', 6)]","[('ChaChaCha', 3), ('Tango', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 6)]","[('not_aggressive', 4), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 2)]","[('happy', 4), ('not_happy', 2)]","[('party', 3), ('not_party', 3)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 6)]","[('Cluster5', 5), ('Cluster2', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 3), ('voice', 3)]"
27568,34142,5,5,"[('not_danceable', 5)]","[('female', 3), ('male', 2)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('roc', 2), ('pop', 2), ('rhy', 1)]","[('jaz', 5)]","[('Rumba-American', 2), ('ChaChaCha', 2), ('VienneseWaltz', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 1)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
23106,34073,8,6,"[('not_danceable', 6)]","[('female', 4), ('male', 2)]","[('electronic', 6)]","[('ambient', 6)]","[('rhy', 5), ('roc', 1)]","[('jaz', 5), ('roc', 1)]","[('Tango', 3), ('VienneseWaltz', 2), ('Rumba-American', 1)]","[('acoustic', 4), ('not_acoustic', 2)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 6)]","[('not_party', 6)]","[('relaxed', 4), ('not_relaxed', 2)]","[('sad', 4), ('not_sad', 2)]","[('Cluster3', 4), ('Cluster5', 2)]","[('dark', 5), ('bright', 1)]","[('atonal', 4), ('tonal', 2)]","[('instrumental', 5), ('voice', 1)]"
18223,21406,19,7,"[('danceable', 4), ('not_danceable', 3)]","[('female', 4), ('male', 3)]","[('electronic', 5), ('blues', 1), ('rock', 1)]","[('ambient', 4), ('house', 2), ('trance', 1)]","[('rhy', 4), ('jaz', 2), ('roc', 1)]","[('jaz', 6), ('hip', 1)]","[('Tango', 5), ('VienneseWaltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 2)]","[('not_aggressive', 7)]","[('not_electronic', 5), ('electronic', 2)]","[('happy', 4), ('not_happy', 3)]","[('party', 4), ('not_party', 3)]","[('not_relaxed', 4), ('relaxed', 3)]","[('not_sad', 7)]","[('Cluster5', 4), ('Cluster2', 2), ('Cluster3', 1)]","[('bright', 6), ('dark', 1)]","[('atonal', 4), ('tonal', 3)]","[('voice', 6), ('instrumental', 1)]"
2271,1095,8,6,"[('not_danceable', 5), ('danceable', 1)]","[('female', 5), ('male', 1)]","[('electronic', 4), ('jazz', 2)]","[('ambient', 6)]","[('cla', 4), ('jaz', 2)]","[('jaz', 3), ('cla', 3)]","[('VienneseWaltz', 2), ('Waltz', 2), ('Tango', 2)]","[('acoustic', 5), ('not_acoustic', 1)]","[('not_aggressive', 6)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 6)]","[('not_party', 6)]","[('relaxed', 6)]","[('sad', 5), ('not_sad', 1)]","[('Cluster3', 4), ('Cluster2', 1), ('Cluster5', 1)]","[('bright', 4), ('dark', 2)]","[('tonal', 6)]","[('instrumental', 6)]"
23698,34311,9,5,"[('not_danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 3), ('cla', 2)]","[('jaz', 5)]","[('VienneseWaltz', 3), ('Rumba-International', 1), ('Tango', 1)]","[('acoustic', 4), ('not_acoustic', 1)]","[('not_aggressive', 5)]","[('not_electronic', 4), ('electronic', 1)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 5)]","[('sad', 4), ('not_sad', 1)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
6268,8466,8,6,"[('danceable', 3), ('not_danceable', 3)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('alternative', 1)]","[('trance', 3), ('ambient', 3)]","[('rhy', 2), ('roc', 2), ('dan', 1), ('pop', 1)]","[('jaz', 6)]","[('VienneseWaltz', 2), ('Tango', 2), ('Rumba-American', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('not_happy', 5), ('happy', 1)]","[('party', 3), ('not_party', 3)]","[('not_relaxed', 3), ('relaxed', 3)]","[('not_sad', 6)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 4), ('bright', 2)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 4), ('voice', 2)]"
20231,24605,10,5,"[('danceable', 5)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('house', 1)]","[('dan', 2), ('pop', 2), ('roc', 1)]","[('jaz', 5)]","[('VienneseWaltz', 2), ('ChaChaCha', 2), ('Tango', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('happy', 5)]","[('party', 3), ('not_party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster2', 2), ('Cluster5', 2), ('Cluster3', 1)]","[('bright', 5)]","[('tonal', 3), ('atonal', 2)]","[('voice', 3), ('instrumental', 2)]"
4123,2229,6,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 3), ('cla', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 3), ('VienneseWaltz', 2)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 5)]","[('not_party', 5)]","[('relaxed', 5)]","[('not_sad', 3), ('sad', 2)]","[('Cluster5', 3), ('Cluster3', 2)]","[('bright', 4), ('dark', 1)]","[('tonal', 4), ('atonal', 1)]","[('voice', 3), ('instrumental', 2)]"
18223,24009,17,6,"[('danceable', 3), ('not_danceable', 3)]","[('male', 5), ('female', 1)]","[('electronic', 5), ('folkcountry', 1)]","[('house', 3), ('ambient', 3)]","[('hip', 2), ('roc', 2), ('rhy', 1), ('pop', 1)]","[('jaz', 4), ('hip', 1), ('pop', 1)]","[('Tango', 3), ('ChaChaCha', 3)]","[('not_acoustic', 4), ('acoustic', 2)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 3)]","[('not_happy', 3), ('happy', 3)]","[('not_party', 4), ('party', 2)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 2)]","[('Cluster5', 3), ('Cluster2', 2), ('Cluster4', 1)]","[('bright', 5), ('dark', 1)]","[('atonal', 3), ('tonal', 3)]","[('voice', 5), ('instrumental', 1)]"
24014,26091,10,8,"[('not_danceable', 5), ('danceable', 3)]","[('male', 4), ('female', 4)]","[('electronic', 8)]","[('ambient', 5), ('trance', 2), ('techno', 1)]","[('hip', 3), ('rhy', 2), ('roc', 2), ('jaz', 1)]","[('jaz', 8)]","[('VienneseWaltz', 3), ('Waltz', 2), ('Tango', 2), ('Samba', 1)]","[('not_acoustic', 7), ('acoustic', 1)]","[('not_aggressive', 7), ('aggressive', 1)]","[('electronic', 6), ('not_electronic', 2)]","[('not_happy', 5), ('happy', 3)]","[('not_party', 6), ('party', 2)]","[('relaxed', 7), ('not_relaxed', 1)]","[('not_sad', 7), ('sad', 1)]","[('Cluster5', 6), ('Cluster3', 2)]","[('dark', 6), ('bright', 2)]","[('atonal', 6), ('tonal', 2)]","[('instrumental', 7), ('voice', 1)]"
2357,1604,10,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 4), ('trance', 1)]","[('roc', 2), ('pop', 2), ('rhy', 1)]","[('jaz', 5)]","[('VienneseWaltz', 4), ('ChaChaCha', 1)]","[('not_acoustic', 3), ('acoustic', 2)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 3), ('not_electronic', 2)]","[('not_happy', 3), ('happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 4), ('sad', 1)]","[('Cluster5', 3), ('Cluster2', 1), ('Cluster3', 1)]","[('bright', 3), ('dark', 2)]","[('tonal', 4), ('atonal', 1)]","[('voice', 4), ('instrumental', 1)]"
24387,26936,8,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 4), ('alternative', 1)]","[('ambient', 3), ('house', 2)]","[('roc', 3), ('hip', 2)]","[('jaz', 5)]","[('Rumba-American', 3), ('VienneseWaltz', 1), ('Jive', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 4), ('Cluster2', 1)]","[('dark', 4), ('bright', 1)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
8919,8546,8,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 3), ('female', 3)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 6)]","[('rhy', 3), ('cla', 2), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 5), ('Rumba-American', 1)]","[('acoustic', 5), ('not_acoustic', 1)]","[('not_aggressive', 6)]","[('not_electronic', 5), ('electronic', 1)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 5), ('not_relaxed', 1)]","[('sad', 5), ('not_sad', 1)]","[('Cluster3', 3), ('Cluster2', 2), ('Cluster5', 1)]","[('bright', 4), ('dark', 2)]","[('atonal', 3), ('tonal', 3)]","[('voice', 4), ('instrumental', 2)]"
1842,20289,16,8,"[('not_danceable', 7), ('danceable', 1)]","[('male', 5), ('female', 3)]","[('electronic', 5), ('folkcountry', 2), ('alternative', 1)]","[('ambient', 7), ('house', 1)]","[('rhy', 3), ('pop', 3), ('roc', 1), ('cla', 1)]","[('jaz', 8)]","[('VienneseWaltz', 4), ('Tango', 3), ('ChaChaCha', 1)]","[('acoustic', 4), ('not_acoustic', 4)]","[('not_aggressive', 6), ('aggressive', 2)]","[('not_electronic', 8)]","[('happy', 6), ('not_happy', 2)]","[('not_party', 6), ('party', 2)]","[('not_relaxed', 6), ('relaxed', 2)]","[('not_sad', 5), ('sad', 3)]","[('Cluster2', 4), ('Cluster3', 2), ('Cluster5', 2)]","[('bright', 7), ('dark', 1)]","[('tonal', 6), ('atonal', 2)]","[('voice', 7), ('instrumental', 1)]"
21005,26014,12,8,"[('not_danceable', 5), ('danceable', 3)]","[('female', 6), ('male', 2)]","[('electronic', 7), ('folkcountry', 1)]","[('ambient', 5), ('trance', 3)]","[('roc', 3), ('pop', 2), ('rhy', 1), ('jaz', 1), ('cla', 1)]","[('jaz', 7), ('hip', 1)]","[('Tango', 3), ('VienneseWaltz', 2), ('Rumba-American', 1), ('Waltz', 1), ('ChaChaCha', 1)]","[('not_acoustic', 6), ('acoustic', 2)]","[('not_aggressive', 8)]","[('electronic', 4), ('not_electronic', 4)]","[('not_happy', 7), ('happy', 1)]","[('not_party', 8)]","[('relaxed', 6), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 3)]","[('Cluster5', 5), ('Cluster3', 2), ('Cluster2', 1)]","[('bright', 5), ('dark', 3)]","[('tonal', 5), ('atonal', 3)]","[('instrumental', 8)]"
15515,15677,18,6,"[('not_danceable', 4), ('danceable', 2)]","[('female', 4), ('male', 2)]","[('electronic', 5), ('folkcountry', 1)]","[('ambient', 3), ('trance', 2), ('house', 1)]","[('roc', 3), ('hip', 1), ('jaz', 1), ('pop', 1)]","[('jaz', 6)]","[('Rumba-American', 2), ('VienneseWaltz', 2), ('Tango', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5), ('acoustic', 1)]","[('not_aggressive', 5), ('aggressive', 1)]","[('electronic', 4), ('not_electronic', 2)]","[('happy', 4), ('not_happy', 2)]","[('not_party', 5), ('party', 1)]","[('relaxed', 4), ('not_relaxed', 2)]","[('not_sad', 5), ('sad', 1)]","[('Cluster5', 4), ('Cluster2', 1), ('Cluster3', 1)]","[('dark', 3), ('bright', 3)]","[('atonal', 3), ('tonal', 3)]","[('instrumental', 3), ('voice', 3)]"
18282,22008,10,6,"[('not_danceable', 5), ('danceable', 1)]","[('male', 3), ('female', 3)]","[('electronic', 4), ('alternative', 2)]","[('ambient', 6)]","[('cla', 4), ('jaz', 1), ('pop', 1)]","[('jaz', 5), ('roc', 1)]","[('VienneseWaltz', 3), ('Waltz', 3)]","[('acoustic', 3), ('not_acoustic', 3)]","[('not_aggressive', 6)]","[('not_electronic', 4), ('electronic', 2)]","[('not_happy', 5), ('happy', 1)]","[('not_party', 6)]","[('relaxed', 6)]","[('not_sad', 3), ('sad', 3)]","[('Cluster3', 3), ('Cluster5', 2), ('Cluster2', 1)]","[('dark', 3), ('bright', 3)]","[('tonal', 4), ('atonal', 2)]","[('instrumental', 5), ('voice', 1)]"
17613,17259,8,5,"[('not_danceable', 3), ('danceable', 2)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('trance', 2), ('ambient', 2), ('house', 1)]","[('rhy', 2), ('jaz', 2), ('roc', 1)]","[('jaz', 3), ('roc', 1), ('reg', 1)]","[('Tango', 4), ('Rumba-American', 1)]","[('not_acoustic', 4), ('acoustic', 1)]","[('not_aggressive', 4), ('aggressive', 1)]","[('electronic', 5)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 3), ('bright', 2)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
23953,25966,6,5,"[('not_danceable', 5)]","[('male', 3), ('female', 2)]","[('electronic', 5)]","[('ambient', 5)]","[('rhy', 3), ('jaz', 1), ('pop', 1)]","[('jaz', 5)]","[('Tango', 4), ('VienneseWaltz', 1)]","[('acoustic', 3), ('not_acoustic', 2)]","[('not_aggressive', 5)]","[('not_electronic', 3), ('electronic', 2)]","[('not_happy', 4), ('happy', 1)]","[('not_party', 5)]","[('relaxed', 4), ('not_relaxed', 1)]","[('sad', 3), ('not_sad', 2)]","[('Cluster3', 2), ('Cluster5', 2), ('Cluster2', 1)]","[('bright', 3), ('dark', 2)]","[('atonal', 3), ('tonal', 2)]","[('voice', 3), ('instrumental', 2)]"
29,17775,10,5,"[('not_danceable', 4), ('danceable', 1)]","[('female', 4), ('male', 1)]","[('electronic', 5)]","[('ambient', 3), ('trance', 2)]","[('roc', 2), ('jaz', 2), ('hip', 1)]","[('jaz', 5)]","[('Tango', 2), ('Rumba-American', 1), ('Jive', 1), ('ChaChaCha', 1)]","[('not_acoustic', 5)]","[('not_aggressive', 3), ('aggressive', 2)]","[('electronic', 4), ('not_electronic', 1)]","[('happy', 3), ('not_happy', 2)]","[('not_party', 3), ('party', 2)]","[('relaxed', 3), ('not_relaxed', 2)]","[('not_sad', 5)]","[('Cluster5', 5)]","[('dark', 4), ('bright', 1)]","[('atonal', 4), ('tonal', 1)]","[('instrumental', 4), ('voice', 1)]"
